Run,Assay Type,BioProject,BioSample,Center Name,collecting_institution,Collection_Date,collector_name,Consent,ENA-FIRST-PUBLIC (run),ENA-FIRST-PUBLIC,ENA-LAST-UPDATE (run),ENA-LAST-UPDATE,Experiment,External_Id,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_(country_and/or_sea),geographic_location_(region_and_locality),host_health_state,host_scientific_name,host_sex,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,sample_capture_status,Sample Name,Sample_Name,SRA_accession,SRA Study,Submitter_Id,Title,host_subject_id,AssemblyName,AvgSpotLen,Bases,Bytes,DATASTORE filetype,DATASTORE provider,DATASTORE region
ERR5698719,AMPLICON,PRJEB43269,SAMEA8239050,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414132,SAMEA8239050,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:04:56Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8239050,cov-100001682597,ERS5925321,ERP127218,cov-100001682597,SARS-Cov2 Haut-de-France samples,120321-126,assembly,71,85494761,14235573,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1"
ERR5698720,AMPLICON,PRJEB43269,SAMEA8239051,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414133,SAMEA8239051,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:04:56Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8239051,cov-100001682857,ERS5925322,ERP127218,cov-100001682857,SARS-Cov2 Haut-de-France samples,120321-127,assembly,71,71457338,12027091,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1"
ERR5698721,AMPLICON,PRJEB43269,SAMEA8239052,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414134,SAMEA8239052,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:04:56Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8239052,cov-100001691006,ERS5925323,ERP127218,cov-100001691006,SARS-Cov2 Haut-de-France samples,120321-128,assembly,70,86888797,15299255,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1"
ERR5698722,AMPLICON,PRJEB43269,SAMEA8239053,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414135,SAMEA8239053,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:04:56Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8239053,cov-100001638103,ERS5925324,ERP127218,cov-100001638103,SARS-Cov2 Haut-de-France samples,120321-129,assembly,71,77621773,13621264,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1"
ERR5698723,AMPLICON,PRJEB43269,SAMEA8239054,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414136,SAMEA8239054,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:04:56Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8239054,cov-100001685653,ERS5925325,ERP127218,cov-100001685653,SARS-Cov2 Haut-de-France samples,120321-130,assembly,70,71967740,12967070,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1"
ERR5698724,AMPLICON,PRJEB43269,SAMEA8239055,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414137,SAMEA8239055,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:04:56Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8239055,cov-100001689057,ERS5925326,ERP127218,cov-100001689057,SARS-Cov2 Haut-de-France samples,120321-131,assembly,70,93224432,15815229,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1"
ERR5698725,AMPLICON,PRJEB43269,SAMEA8239056,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414138,SAMEA8239056,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:04:56Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8239056,cov-100001691032,ERS5925327,ERP127218,cov-100001691032,SARS-Cov2 Haut-de-France samples,120321-132,assembly,70,95428597,15772515,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1"
ERR5698726,AMPLICON,PRJEB43269,SAMEA8239057,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414139,SAMEA8239057,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:04:56Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8239057,cov-100001685693,ERS5925328,ERP127218,cov-100001685693,SARS-Cov2 Haut-de-France samples,120321-133,assembly,70,73274162,12514026,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1"
ERR5698727,AMPLICON,PRJEB43269,SAMEA8239058,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414140,SAMEA8239058,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:04:56Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8239058,cov-100001682832,ERS5925329,ERP127218,cov-100001682832,SARS-Cov2 Haut-de-France samples,120321-134,assembly,71,92527330,15450157,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1"
ERR5698728,AMPLICON,PRJEB43269,SAMEA8239059,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414141,SAMEA8239059,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:04:56Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8239059,cov-100001691031,ERS5925330,ERP127218,cov-100001691031,SARS-Cov2 Haut-de-France samples,120321-135,assembly,70,95313231,16159074,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1"
ERR5698729,AMPLICON,PRJEB43269,SAMEA8239060,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414142,SAMEA8239060,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:04:56Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8239060,cov-100001697924,ERS5925331,ERP127218,cov-100001697924,SARS-Cov2 Haut-de-France samples,120321-136,assembly,70,96400900,16031757,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1"
ERR5698730,AMPLICON,PRJEB43269,SAMEA8239061,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414143,SAMEA8239061,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:04:56Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8239061,cov-100001683276,ERS5925332,ERP127218,cov-100001683276,SARS-Cov2 Haut-de-France samples,120321-137,assembly,71,73396651,12402614,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1"
ERR5698731,AMPLICON,PRJEB43269,SAMEA8239062,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414144,SAMEA8239062,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:04:56Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8239062,cov-100001683591,ERS5925333,ERP127218,cov-100001683591,SARS-Cov2 Haut-de-France samples,120321-138,assembly,71,89426555,14802742,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1"
ERR5698732,AMPLICON,PRJEB43269,SAMEA8239063,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414145,SAMEA8239063,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:04:56Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8239063,cov-100001691009,ERS5925334,ERP127218,cov-100001691009,SARS-Cov2 Haut-de-France samples,120321-139,assembly,70,61803554,12942322,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1"
ERR5698733,AMPLICON,PRJEB43269,SAMEA8239064,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414146,SAMEA8239064,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:04:56Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8239064,cov-100001698529,ERS5925335,ERP127218,cov-100001698529,SARS-Cov2 Haut-de-France samples,120321-140,assembly,70,89010285,14711538,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1"
ERR5698734,AMPLICON,PRJEB43269,SAMEA8239065,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414147,SAMEA8239065,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:04:56Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8239065,cov-100001664763,ERS5925336,ERP127218,cov-100001664763,SARS-Cov2 Haut-de-France samples,120321-141,assembly,71,85881042,14393396,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1"
ERR5698735,AMPLICON,PRJEB43269,SAMEA8239066,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414148,SAMEA8239066,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:04:56Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8239066,cov-100001683264,ERS5925337,ERP127218,cov-100001683264,SARS-Cov2 Haut-de-France samples,120321-142,assembly,71,84113862,13945968,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1"
ERR5698736,AMPLICON,PRJEB43269,SAMEA8239067,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414149,SAMEA8239067,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:04:56Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8239067,cov-100001649869,ERS5925338,ERP127218,cov-100001649869,SARS-Cov2 Haut-de-France samples,120321-143,assembly,71,75893855,12810410,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1"
ERR5698737,AMPLICON,PRJEB43269,SAMEA8239068,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414150,SAMEA8239068,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:04:56Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8239068,cov-100001662497,ERS5925339,ERP127218,cov-100001662497,SARS-Cov2 Haut-de-France samples,120321-144,assembly,71,81321995,13892405,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1"
ERR5698738,AMPLICON,PRJEB43269,SAMEA8239069,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414151,SAMEA8239069,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:04:56Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8239069,cov-100001685187,ERS5925340,ERP127218,cov-100001685187,SARS-Cov2 Haut-de-France samples,120321-145,assembly,70,84572475,15095859,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1"
ERR5698739,AMPLICON,PRJEB43269,SAMEA8239070,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414152,SAMEA8239070,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:04:56Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8239070,cov-100001685242,ERS5925341,ERP127218,cov-100001685242,SARS-Cov2 Haut-de-France samples,120321-146,assembly,70,94732679,15947068,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1"
ERR5698740,AMPLICON,PRJEB43269,SAMEA8239071,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414153,SAMEA8239071,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:04:56Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8239071,cov-100001685649,ERS5925342,ERP127218,cov-100001685649,SARS-Cov2 Haut-de-France samples,120321-147,assembly,70,94365450,15452942,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1"
ERR5698742,AMPLICON,PRJEB43269,SAMEA8239073,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414155,SAMEA8239073,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:04:56Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8239073,cov-100001691007,ERS5925344,ERP127218,cov-100001691007,SARS-Cov2 Haut-de-France samples,120321-149,assembly,70,98261344,16639978,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1"
ERR5698743,AMPLICON,PRJEB43269,SAMEA8239074,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414156,SAMEA8239074,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:04:56Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8239074,cov-100001640699,ERS5925345,ERP127218,cov-100001640699,SARS-Cov2 Haut-de-France samples,120321-150,assembly,71,79491152,12905894,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1"
ERR5698744,AMPLICON,PRJEB43269,SAMEA8239075,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414157,SAMEA8239075,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:04:56Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8239075,cov-100001682488,ERS5925346,ERP127218,cov-100001682488,SARS-Cov2 Haut-de-France samples,120321-151,assembly,71,79874193,13578710,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1"
ERR5698745,AMPLICON,PRJEB43269,SAMEA8239076,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414158,SAMEA8239076,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:04:56Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8239076,cov-100001682842,ERS5925347,ERP127218,cov-100001682842,SARS-Cov2 Haut-de-France samples,120321-152,assembly,71,83500258,14105449,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1"
ERR5698746,AMPLICON,PRJEB43269,SAMEA8239077,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414159,SAMEA8239077,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:04:56Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8239077,cov-100001683505,ERS5925348,ERP127218,cov-100001683505,SARS-Cov2 Haut-de-France samples,120321-153,assembly,71,89332441,15314171,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1"
ERR5698747,AMPLICON,PRJEB43269,SAMEA8239078,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414160,SAMEA8239078,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:04:56Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8239078,cov-100001685757,ERS5925349,ERP127218,cov-100001685757,SARS-Cov2 Haut-de-France samples,120321-154,assembly,70,82113171,13838517,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1"
ERR5698748,AMPLICON,PRJEB43269,SAMEA8239079,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414161,SAMEA8239079,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:04:56Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8239079,cov-100001640686,ERS5925350,ERP127218,cov-100001640686,SARS-Cov2 Haut-de-France samples,120321-155,assembly,71,85854008,14579074,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1"
ERR5698749,AMPLICON,PRJEB43269,SAMEA8239080,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414162,SAMEA8239080,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:04:56Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8239080,cov-100001683355,ERS5925351,ERP127218,cov-100001683355,SARS-Cov2 Haut-de-France samples,120321-156,assembly,71,92798003,15631234,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1"
ERR5698750,AMPLICON,PRJEB43269,SAMEA8239081,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414163,SAMEA8239081,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:04:56Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8239081,cov-100001682816,ERS5925352,ERP127218,cov-100001682816,SARS-Cov2 Haut-de-France samples,120321-157,assembly,71,84654825,14498152,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1"
ERR5698751,AMPLICON,PRJEB43269,SAMEA8239082,UMR 1283/8199,"Synlab\, Haut-de-France",2021-03-12,not provided,public,2021-04-22,2021-04-22,2021-04-12,2021-03-12,ERX5414164,SAMEA8239082,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:38Z,2021-03-12T16:04:56Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8239082,cov-100001854477,ERS5925353,ERP127218,cov-100001854477,SARS-Cov2 Haut-de-France samples,120321-158,,,,,,,
